duration,protocol_type,service,src_bytes,dst_bytes,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,is_guest_login,count,srv_count,serror_rate,rerror_rate,same_srv_rate,diff_srv_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_srv_serror_rate,dst_host_srv_rerror_rate,outcome
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,25,6,0.96,0.04,0.24,0.2,255,48,0.19,0.04,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,115,16,0,1,0.14,0.06,255,16,0.06,0.06,0,1,neptune
0,tcp,name,0,0,0,0,0,0,0,0,0,0,171,2,1,0,0.01,0.08,255,2,0.01,0.07,1,0,neptune
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,15,5,1,0,0.33,0.27,255,65,0.25,0.02,1,0,neptune
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,268,11,1,0,0.04,0.06,255,17,0.07,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,206,16,1,0,0.08,0.06,255,15,0.06,0.09,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,123,8,1,0,0.07,0.07,255,6,0.02,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,61,3,1,0,0.05,0.08,255,18,0.07,0.08,1,0,neptune
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,137,19,1,0,0.14,0.07,255,8,0.03,0.06,1,0,neptune
0,tcp,nnsp,0,0,0,0,0,0,0,0,0,0,117,7,0,1,0.06,0.07,255,7,0.03,0.07,0,1,neptune
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,282,4,1,0,0.01,0.06,255,1,0,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,144,14,1,0,0.1,0.06,255,8,0.03,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,295,17,1,0,0.06,0.05,255,4,0.02,0.07,1,0,neptune
0,tcp,netbios_ns,0,0,0,0,0,0,0,0,0,0,135,18,1,0,0.13,0.06,255,18,0.07,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,207,4,1,0,0.02,0.05,11,4,0.36,0.27,1,0,neptune
0,tcp,ssh,0,0,0,0,0,0,0,0,0,0,9,4,1,0,0.44,0.33,255,4,0.02,0.09,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,146,16,1,0,0.11,0.05,255,16,0.06,0.06,1,0,neptune
0,tcp,mtp,0,0,0,0,0,0,0,0,0,0,286,4,1,0,0.01,0.05,255,4,0.02,0.05,1,0,neptune
0,tcp,remote_job,0,0,0,0,0,0,0,0,0,0,215,4,1,0,0.02,0.06,255,17,0.07,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,195,9,1,0,0.05,0.06,56,7,0.12,0.16,1,0,neptune
0,tcp,systat,0,0,0,0,0,0,0,0,0,0,236,18,1,0,0.08,0.06,255,18,0.07,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,259,3,1,0,0.01,0.06,255,3,0.01,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,118,7,1,0,0.06,0.05,255,7,0.03,0.04,1,0,neptune
0,tcp,efs,0,0,0,0,0,0,0,0,0,0,98,20,1,0,0.2,0.06,255,20,0.08,0.07,1,0,neptune
0,tcp,csnet_ns,0,0,0,0,0,0,0,0,0,0,115,6,1,0,0.05,0.06,255,1,0,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,105,1,0,1,0.01,0.09,255,1,0,0.07,0,1,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,293,18,0,1,0.06,0.05,255,18,0.07,0.06,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,248,11,1,0,0.04,0.06,255,5,0.02,0.09,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,137,7,1,0,0.05,0.07,255,8,0.03,0.07,1,0,neptune
0,tcp,auth,0,0,0,0,0,0,0,0,0,0,288,16,0,1,0.06,0.06,255,16,0.06,0.07,0,1,neptune
0,tcp,nnsp,0,0,0,0,0,0,0,0,0,0,105,16,1,0,0.15,0.06,255,16,0.06,0.05,1,0,neptune
0,tcp,ldap,0,0,0,0,0,0,0,0,0,0,265,22,1,0,0.08,0.05,255,22,0.09,0.06,1,0,neptune
0,tcp,exec,0,0,0,0,0,0,0,0,0,0,118,23,1,0,0.19,0.04,255,23,0.09,0.04,1,0,neptune
0,tcp,auth,0,0,0,0,0,0,0,0,0,0,144,14,1,0,0.1,0.06,255,11,0.04,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,71,2,1,0,0.03,0.08,255,16,0.06,0.05,1,0,neptune
0,tcp,ldap,0,0,0,0,0,0,0,0,0,0,31,6,1,0,0.19,0.16,255,6,0.02,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,141,1,1,0,0.01,0.06,255,9,0.04,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,225,15,1,0,0.07,0.06,255,17,0.07,0.07,1,0,neptune
0,tcp,daytime,0,0,0,0,0,0,0,0,0,0,275,22,1,0,0.08,0.05,255,22,0.09,0.05,1,0,neptune
0,tcp,ldap,0,0,0,0,0,0,0,0,0,0,224,7,1,0,0.03,0.06,255,7,0.03,0.06,1,0,neptune
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,22,2,1,0,0.09,0.18,255,61,0.24,0.02,1,0,neptune
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,38,6,1,0,0.16,0.11,255,62,0.24,0.02,1,0,neptune
0,tcp,ctf,0,0,0,0,0,0,0,0,0,0,238,19,0,1,0.08,0.07,255,19,0.07,0.07,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,258,17,1,0,0.07,0.06,255,6,0.02,0.09,1,0,neptune
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,278,19,1,0,0.07,0.06,255,19,0.07,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,236,2,1,0,0.01,0.06,255,3,0.01,0.07,1,0,neptune
0,tcp,discard,0,0,0,0,0,0,0,0,0,0,270,17,1,0,0.06,0.06,255,12,0.05,0.05,1,0,neptune
0,tcp,uucp_path,0,0,0,0,0,0,0,0,0,0,296,23,1,0,0.08,0.05,255,23,0.09,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,119,6,1,0,0.05,0.06,255,11,0.04,0.08,1,0,neptune
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,110,4,0,1,0.04,0.07,255,4,0.02,0.08,0,1,neptune
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,203,2,1,0,0.01,0.07,255,2,0.01,0.07,1,0,neptune
0,tcp,name,0,0,0,0,0,0,0,0,0,0,184,8,1,0,0.04,0.07,255,8,0.03,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,221,12,1,0,0.05,0.06,255,11,0.04,0.08,1,0,neptune
0,tcp,ftp,0,0,0,0,0,0,0,0,0,0,278,9,0,1,0.03,0.06,255,9,0.04,0.07,0,1,neptune
0,tcp,nnsp,0,0,0,0,0,0,0,0,0,0,123,5,1,0,0.04,0.07,255,5,0.02,0.07,1,0,neptune
0,tcp,pop_2,0,0,0,0,0,0,0,0,0,0,282,13,1,0,0.05,0.06,255,13,0.05,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,109,11,1,0,0.1,0.06,255,6,0.02,0.06,1,0,neptune
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,233,19,1,0,0.08,0.06,255,19,0.07,0.07,1,0,neptune
0,tcp,auth,0,0,0,0,0,0,0,0,0,0,234,3,1,0,0.01,0.06,255,19,0.07,0.06,1,0,neptune
0,tcp,ldap,0,0,0,0,0,0,0,0,0,0,139,10,0,1,0.07,0.06,255,10,0.04,0.06,0,1,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,18,9,1,0,0.5,0.11,255,49,0.19,0.04,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,212,6,1,0,0.03,0.07,255,19,0.07,0.07,1,0,neptune
0,tcp,klogin,0,0,0,0,0,0,0,0,0,0,27,22,1,0,0.81,0.07,255,22,0.09,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,26,10,1,0,0.38,0.12,255,10,0.04,0.08,1,0,neptune
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,8,3,1,0,0.38,0.25,255,3,0.01,0.07,1,0,neptune
0,tcp,ldap,0,0,0,0,0,0,0,0,0,0,265,4,0,1,0.02,0.06,255,4,0.02,0.07,0,1,neptune
0,tcp,klogin,0,0,0,0,0,0,0,0,0,0,142,12,1,0,0.08,0.06,255,12,0.05,0.07,1,0,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,73,18,1,0,0.25,0.05,255,58,0.23,0.02,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,287,7,1,0,0.02,0.06,255,14,0.05,0.08,1,0,neptune
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,275,25,1,0,0.09,0.05,255,25,0.1,0.05,1,0,neptune
0,tcp,vmnet,0,0,0,0,0,0,0,0,0,0,227,7,1,0,0.03,0.06,255,14,0.05,0.08,1,0,neptune
0,tcp,efs,0,0,0,0,0,0,0,0,0,0,126,1,1,0,0.01,0.06,255,20,0.08,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,186,2,1,0,0.01,0.06,255,16,0.06,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,263,15,1,0,0.06,0.06,255,7,0.03,0.08,1,0,neptune
0,tcp,ctf,0,0,0,0,0,0,0,0,0,0,219,20,1,0,0.09,0.06,255,20,0.08,0.07,1,0,neptune
0,tcp,discard,0,0,0,0,0,0,0,0,0,0,120,12,1,0,0.1,0.06,255,6,0.02,0.06,1,0,neptune
0,tcp,ftp,0,0,0,0,0,0,0,0,0,0,245,4,0,1,0.02,0.07,255,4,0.02,0.08,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,169,13,1,0,0.08,0.07,255,2,0.01,0.07,1,0,neptune
0,tcp,discard,0,0,0,0,0,0,0,0,0,0,205,15,1,0,0.07,0.06,255,14,0.05,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,128,8,1,0,0.06,0.06,255,17,0.07,0.06,1,0,neptune
0,tcp,Z39_50,0,0,0,0,0,0,0,0,0,0,276,4,1,0,0.01,0.06,255,19,0.07,0.06,1,0,neptune
0,tcp,login,0,0,0,0,0,0,0,0,0,0,108,6,0,1,0.06,0.07,255,6,0.02,0.07,0,1,neptune
0,tcp,netbios_ns,0,0,0,0,0,0,0,0,0,0,265,11,1,0,0.04,0.05,255,11,0.04,0.05,1,0,neptune
0,tcp,daytime,0,0,0,0,0,0,0,0,0,0,272,14,1,0,0.05,0.07,255,14,0.05,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,118,3,1,0,0.03,0.07,255,17,0.07,0.09,1,0,neptune
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,116,9,1,0,0.08,0.06,255,9,0.04,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,127,5,1,0,0.04,0.06,255,6,0.02,0.08,1,0,neptune
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,275,16,0,1,0.06,0.06,255,16,0.06,0.07,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,129,7,1,0,0.05,0.06,255,6,0.02,0.07,1,0,neptune
0,tcp,iso_tsap,0,0,0,0,0,0,0,0,0,0,252,25,1,0,0.1,0.05,255,25,0.1,0.06,1,0,neptune
0,tcp,http_443,0,0,0,0,0,0,0,0,0,0,116,1,1,0,0.01,0.08,255,1,0,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,146,20,1,0,0.14,0.05,255,16,0.06,0.04,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,211,19,1,0,0.09,0.06,255,14,0.05,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,115,7,1,0,0.06,0.07,255,7,0.03,0.08,1,0,neptune
0,tcp,sql_net,0,0,0,0,0,0,0,0,0,0,161,5,0,1,0.03,0.07,255,5,0.02,0.07,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,83,10,1,0,0.12,0.07,255,9,0.04,0.07,1,0,neptune
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,111,9,1,0,0.08,0.06,255,9,0.04,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,85,6,1,0,0.07,0.07,255,9,0.04,0.06,1,0,neptune
0,tcp,vmnet,0,0,0,0,0,0,0,0,0,0,148,20,0,1,0.14,0.06,255,10,0.04,0.07,0,1,neptune
0,tcp,vmnet,0,0,0,0,0,0,0,0,0,0,27,5,1,0,0.19,0.22,255,5,0.02,0.08,1,0,neptune
0,tcp,ftp_data,0,0,0,0,0,0,0,0,0,0,259,22,1,0,0.08,0.05,255,22,0.09,0.05,1,0,neptune
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,269,14,1,0,0.05,0.06,255,14,0.05,0.08,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,19,19,1,0,1,0,181,101,0.56,0.01,0.98,0,neptune
0,tcp,login,0,0,0,0,0,0,0,0,0,0,148,20,0,1,0.14,0.05,255,20,0.08,0.07,0,1,neptune
0,tcp,efs,0,0,0,0,0,0,0,0,0,0,140,12,1,0,0.09,0.06,255,12,0.05,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,173,14,1,0,0.08,0.06,255,3,0.01,0.07,1,0,neptune
0,tcp,nnsp,0,0,0,0,0,0,0,0,0,0,138,16,1,0,0.12,0.06,255,16,0.06,0.06,1,0,neptune
0,tcp,printer,0,0,0,0,0,0,0,0,0,0,146,25,1,0,0.17,0.05,255,25,0.1,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,146,22,1,0,0.15,0.05,255,13,0.05,0.06,1,0,neptune
0,tcp,mtp,0,0,0,0,0,0,0,0,0,0,210,22,1,0,0.1,0.05,255,22,0.09,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,173,10,1,0,0.06,0.06,255,10,0.04,0.06,1,0,neptune
0,tcp,daytime,0,0,0,0,0,0,0,0,0,0,134,18,1,0,0.13,0.05,255,9,0.04,0.07,1,0,neptune
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,279,15,1,0,0.05,0.05,255,15,0.06,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,227,4,1,0,0.02,0.06,255,4,0.02,0.08,1,0,neptune
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,113,11,0,1,0.1,0.07,255,11,0.04,0.07,0,1,neptune
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,294,17,1,0,0.06,0.06,255,1,0,0.06,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,267,20,1,0,0.07,0.06,255,20,0.08,0.07,1,0,neptune
0,tcp,whois,0,0,0,0,0,0,0,0,0,0,218,18,1,0,0.08,0.06,255,3,0.01,0.08,1,0,neptune
0,tcp,nntp,0,0,0,0,0,0,0,0,0,0,194,4,1,0,0.02,0.07,255,4,0.02,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,269,5,1,0,0.02,0.06,255,5,0.02,0.09,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,248,15,1,0,0.06,0.06,255,8,0.03,0.06,1,0,neptune
0,tcp,klogin,0,0,0,0,0,0,0,0,0,0,148,18,1,0,0.12,0.05,255,17,0.07,0.07,1,0,neptune
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,251,5,1,0,0.02,0.07,255,5,0.02,0.07,1,0,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,66,19,1,0,0.29,0.06,228,59,0.26,0.02,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,111,19,1,0,0.17,0.08,255,19,0.07,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,296,8,1,0,0.03,0.06,255,9,0.04,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,277,9,1,0,0.03,0.06,255,15,0.06,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,124,3,1,0,0.02,0.06,255,3,0.01,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,120,3,0,1,0.03,0.06,255,3,0.01,0.05,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,254,8,0,1,0.03,0.07,255,8,0.03,0.09,0,1,neptune
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,237,12,1,0,0.05,0.06,255,12,0.05,0.07,1,0,neptune
0,tcp,supdup,0,0,0,0,0,0,0,0,0,0,233,14,1,0,0.06,0.06,255,14,0.05,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,108,24,1,0,0.22,0.06,255,6,0.02,0.06,1,0,neptune
0,tcp,Z39_50,0,0,0,0,0,0,0,0,0,0,150,20,1,0,0.13,0.06,255,1,0,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,242,16,1,0,0.07,0.06,255,12,0.05,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,138,16,1,0,0.12,0.06,255,34,0.13,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,189,24,1,0,0.13,0.06,255,24,0.09,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,213,8,1,0,0.04,0.06,255,6,0.02,0.07,1,0,neptune
0,tcp,Z39_50,0,0,0,0,0,0,0,0,0,0,226,6,1,0,0.03,0.07,255,6,0.02,0.08,1,0,neptune
0,tcp,netbios_dgm,0,0,0,0,0,0,0,0,0,0,169,12,1,0,0.07,0.08,255,12,0.05,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,48,12,1,0,0.25,0.12,255,12,0.05,0.09,1,0,neptune
0,tcp,supdup,0,0,0,0,0,0,0,0,0,0,113,4,1,0,0.04,0.06,255,6,0.02,0.08,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,26,6,1,0,0.23,0.08,48,10,0.17,0.06,0.6,0,neptune
0,tcp,netstat,0,0,0,0,0,0,0,0,0,0,275,9,1,0,0.03,0.05,255,4,0.02,0.09,1,0,neptune
0,tcp,rje,0,0,0,0,0,0,0,0,0,0,212,6,0,1,0.03,0.06,255,6,0.02,0.07,0,1,neptune
0,tcp,http,0,0,0,0,0,0,0,0,0,0,173,1,1,0,0.01,0.06,255,1,0,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,149,20,1,0,0.13,0.06,255,38,0.15,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,297,20,1,0,0.07,0.05,255,12,0.05,0.06,1,0,neptune
0,tcp,uucp,0,0,0,0,0,0,0,0,0,0,127,3,1,0,0.02,0.06,255,8,0.03,0.06,1,0,neptune
0,tcp,hostnames,0,0,0,0,0,0,0,0,0,0,278,16,0,1,0.06,0.06,255,16,0.06,0.09,0,1,neptune
0,tcp,hostnames,0,0,0,0,0,0,0,0,0,0,272,8,0,1,0.03,0.06,255,8,0.03,0.08,0,1,neptune
0,tcp,efs,0,0,0,0,0,0,0,0,0,0,146,9,1,0,0.06,0.05,255,9,0.04,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,87,16,1,0,0.18,0.06,255,3,0.01,0.07,1,0,neptune
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,279,9,1,0,0.03,0.05,255,9,0.04,0.05,1,0,neptune
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,103,3,1,0,0.03,0.07,255,3,0.01,0.09,1,0,neptune
0,tcp,bgp,0,0,0,0,0,0,0,0,0,0,102,1,1,0,0.01,0.06,255,1,0,0.05,1,0,neptune
0,tcp,http_443,0,0,0,0,0,0,0,0,0,0,109,15,0,1,0.14,0.06,255,15,0.06,0.05,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,257,5,1,0,0.02,0.06,255,1,0,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,121,15,1,0,0.12,0.05,255,15,0.06,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,149,23,1,0,0.15,0.05,255,23,0.09,0.06,1,0,neptune
0,tcp,netbios_ssn,0,0,0,0,0,0,0,0,0,0,137,24,1,0,0.18,0.04,255,24,0.09,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,116,3,1,0,0.03,0.08,255,4,0.02,0.07,1,0,neptune
0,tcp,netbios_dgm,0,0,0,0,0,0,0,0,0,0,60,13,1,0,0.22,0.1,255,13,0.05,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,71,9,1,0,0.13,0.07,255,9,0.04,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,45,2,1,0,0.04,0.13,255,3,0.01,0.08,1,0,neptune
0,tcp,exec,0,0,0,0,0,0,0,0,0,0,119,5,0,1,0.04,0.06,255,5,0.02,0.07,0,1,neptune
0,tcp,csnet_ns,0,0,0,0,0,0,0,0,0,0,101,6,1,0,0.06,0.06,255,4,0.02,0.07,1,0,neptune
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,234,17,0,1,0.07,0.06,255,17,0.07,0.07,0,1,neptune
0,tcp,uucp,0,0,0,0,0,0,0,0,0,0,116,16,1,0,0.14,0.06,255,18,0.07,0.05,1,0,neptune
0,tcp,smtp,0,0,0,0,0,0,0,0,0,0,4,4,1,0,1,0,66,136,0.36,0.03,0.18,0,neptune
0,tcp,supdup,0,0,0,0,0,0,0,0,0,0,202,11,1,0,0.05,0.05,255,11,0.04,0.05,1,0,neptune
0,tcp,courier,0,0,0,0,0,0,0,0,0,0,107,11,1,0,0.1,0.06,255,11,0.04,0.06,1,0,neptune
0,tcp,imap4,0,0,0,0,0,0,0,0,0,0,195,2,1,0,0.01,0.07,255,2,0.01,0.06,1,0,neptune
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,294,16,1,0,0.05,0.06,255,13,0.05,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,110,2,1,0,0.02,0.07,255,12,0.05,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,253,25,1,0,0.1,0.06,255,25,0.1,0.05,1,0,neptune
0,tcp,telnet,0,0,0,0,0,0,0,0,0,0,31,5,1,0,0.16,0.13,255,60,0.24,0.02,1,0,neptune
0,tcp,domain,0,0,0,0,0,0,0,0,0,0,266,24,1,0,0.09,0.05,255,24,0.09,0.05,1,0,neptune
0,tcp,time,0,0,0,0,0,0,0,0,0,0,228,14,1,0,0.06,0.05,255,14,0.05,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,243,10,1,0,0.04,0.06,255,11,0.04,0.07,1,0,neptune
0,tcp,efs,0,0,0,0,0,0,0,0,0,0,86,1,1,0,0.01,0.07,255,1,0,0.06,1,0,neptune
0,tcp,gopher,0,0,0,0,0,0,0,0,0,0,255,3,1,0,0.01,0.06,255,4,0.02,0.06,1,0,neptune
0,tcp,sunrpc,0,0,0,0,0,0,0,0,0,0,136,20,1,0,0.15,0.06,255,16,0.06,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,88,8,0,1,0.09,0.08,255,8,0.03,0.07,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,117,12,1,0,0.1,0.07,19,12,0.63,0.16,1,0,neptune
0,tcp,hostnames,0,0,0,0,0,0,0,0,0,0,277,9,1,0,0.03,0.06,255,13,0.05,0.08,1,0,neptune
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,283,9,1,0,0.03,0.06,255,9,0.04,0.09,1,0,neptune
0,tcp,link,0,0,0,0,0,0,0,0,0,0,217,9,1,0,0.04,0.07,255,15,0.06,0.07,1,0,neptune
0,tcp,name,0,0,0,0,0,0,0,0,0,0,259,1,1,0,0,0.06,255,1,0,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,276,9,0,1,0.03,0.06,255,23,0.09,0.07,0,1,neptune
0,tcp,auth,0,0,0,0,0,0,0,0,0,0,246,6,1,0,0.02,0.07,255,6,0.02,0.07,1,0,neptune
0,tcp,exec,0,0,0,0,0,0,0,0,0,0,135,19,1,0,0.14,0.07,255,19,0.07,0.06,1,0,neptune
0,tcp,klogin,0,0,0,0,0,0,0,0,0,0,48,12,1,0,0.25,0.06,255,12,0.05,0.05,1,0,neptune
0,tcp,kshell,0,0,0,0,0,0,0,0,0,0,148,24,1,0,0.16,0.05,255,24,0.09,0.05,1,0,neptune
0,tcp,vmnet,0,0,0,0,0,0,0,0,0,0,299,17,0,1,0.06,0.06,255,17,0.07,0.06,0,1,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,267,5,1,0,0.02,0.06,255,15,0.06,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,139,18,1,0,0.13,0.06,255,1,0,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,112,16,1,0,0.14,0.05,255,12,0.05,0.05,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,228,17,1,0,0.07,0.06,255,18,0.07,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,206,11,1,0,0.05,0.06,255,13,0.05,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,46,17,1,0,0.37,0.09,196,16,0.08,0.07,1,0,neptune
0,tcp,ftp,0,0,0,0,0,0,0,0,0,0,251,14,1,0,0.06,0.06,255,2,0.01,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,11,11,1,0,1,0,255,11,0.04,0.07,1,0,neptune
0,tcp,efs,0,0,0,0,0,0,0,0,0,0,131,23,1,0,0.18,0.05,255,23,0.09,0.05,1,0,neptune
0,tcp,sunrpc,0,0,0,0,0,0,0,0,0,0,169,9,1,0,0.05,0.07,255,10,0.04,0.07,1,0,neptune
0,tcp,http_443,0,0,0,0,0,0,0,0,0,0,238,5,1,0,0.02,0.06,255,5,0.02,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,188,1,1,0,0.01,0.06,255,20,0.08,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,102,17,1,0,0.17,0.07,255,14,0.05,0.07,1,0,neptune
0,tcp,finger,0,0,0,0,0,0,0,0,0,0,269,17,1,0,0.06,0.07,255,17,0.07,0.06,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,202,20,1,0,0.1,0.05,255,2,0.01,0.08,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,219,3,1,0,0.01,0.06,255,18,0.07,0.07,1,0,neptune
0,tcp,private,0,0,0,0,0,0,0,0,0,0,41,9,1,0,0.22,0.12,255,11,0.04,0.08,1,0,neptune
